9
2	37	-59	6	-51	95	-48	-94	-64	95	-58	-17	82	18	-91	8	41	2	-60	46	26	22	-85	-47	60	-9	-37	88	-5	-52	-68	-41	10	-15	51	-85	-7	-57	-80	46	99	-63	-38	60	-10	92	77	93	-77	-13	-73	-10	10	25	24	84	79	64	-51	-12	-40	45	-90	8	98	47	-24	-4	77	77	52	29	13	0	21	78	69	83	13	78	-17	87	88	27	72	-23	-70	8	-49	0	-77	35	-54	58	14	83	-67	76	61	76	60	61	3	-66	-34	26	-97	10	84	-22	10	33	75	-36	-65	73	64	60	8	-24	-45	-54	-16	97	-85	3	25	76	-98	41	81	93	54	-16	-84	-57	95	76	-27	64	-94	12	5	76	-57	-71	-37	35	-69	-5	-44	36	-25	3	38	-70	-35	-56	-75	48	2	75	35	-82	-15	10	-2	-51	-63	33	21	86	-89	1	78	2	20	72	40	12	-47	67	-25	-81	-24	41	21	54	-73	-80	-57	-85	63	-85	16	11	-24	69	-48	-89	-69	-70	-62	5	84	-91	-71	24	38	-39	-11	74	81	88	45	-2	-11	9	0	61	-4	79	81	10	64	77	4	62	-94	-66	-31	58	44	16	34	-30	82	65	-64	-34	29	56	-63	22	73	-1	-61	-99	-79	3	97	3	46	-94	-97	-90	-44	12	-69	-68	-75	50	-82	95	-70	27	-83	51	99	-39	78	-75	80	81	25	43	23	90	47	19	-83	-89	-28	-47	-37	28	19	41	-94	0	76	73	93	-9	0	10	78	-53	-91	-38	90	48	74	13	64	-41	-61	-43	-29	46	-32	-64	7	-21	69	79	82	72	16	-78	51	-24	-37	-18	-20	47	73	-19	-80	31	-4	-12	-41	95	22	42	-96	89	34	51	-23	-64	61	81	-28	-94	-26	22	-43	76	-95	-42	89	77	90	82	-79	14	82	-34	59	46	-87	-4	-38	-51	3	-78	76	-67	-36	-84	0	-9	45	-96	-76	-41	63	98	-29	-87	95	-28	-73	90	-50	-77	-76	89	34	-77	-80	26	67	96	-27	-85	-1	-94	66	-36	15	-70	56	-65	97	52	65	72	-56	86	4	-5	-89	80	-41	-23	-86	-48	-57	-84	-61	-31	67	63	24	-10	-73	-86	20	22	39	17	-43	19	84	55	92	23	94	-39	88	51	17	28	-8	-50	-99	25	38	-96	0	-19	-42	8	81	-11	-48	-35	4	-7	-17	64	-30	-12	-87	94	63	-84	-7	47	-91	11	-77	9	62	97	-79	48	-4	81	20	-30	-40	42	58	88	3	-93	-98	-13	23	-43	-77	15	-56	76	-75	65	25	15	0	37	-7	36	84	-21	-64	14	-60	74	
-78	-46	9	-21	-22	-69	-44	29	88	8	67	85	45	-25	29	-75	2	66	36	-45	-28	-32	73	23	27	-38	64	29	-23	-67	-54	-16	-67	19	-22	-61	82	74	7	-69	32	-32	83	-57	68	-62	71	82	13	42	-17	89	53	-59	-12	-98	-87	-44	-96	-80	79	-90	-74	41	-25	-27	-44	45	-32	-58	-84	-45	91	46	43	-3	22	-77	-65	-35	-6	-84	83	48	-34	-63	-14	42	50	44	68	-68	40	38	15	-99	40	24	-17	42	30	21	-66	-54	57	61	98	67	78	-48	-82	-20	-35	-49	69	3	1	48	45	-87	-54	-31	-82	-95	-7	10	-44	68	27	-32	13	-47	-16	85	-3	15	-24	-13	96	71	53	49	64	28	-38	91	-52	-17	-38	82	26	2	-96	-9	-25	0	66	-79	70	-77	-72	-60	10	44	-84	-94	76	-13	13	-16	-59	68	21	59	-58	0	-56	58	41	20	-33	40	11	-33	-32	-14	-70	-69	33	-83	69	-78	47	49	44	66	-35	39	-64	-75	-74	40	-76	-89	-43	-6	-60	94	25	48	64	-99	-77	99	-62	90	-16	34	44	7	51	4	-1	23	46	-48	90	-62	37	-61	40	-37	86	-53	-98	70	-77	13	-76	-58	-59	-85	6	22	61	43	-39	9	55	7	27	55	-55	-36	-56	6	52	-69	39	-54	79	-53	-82	47	-29	43	-84	14	-18	-23	-96	-93	73	-11	6	16	62	-7	-36	34	9	74	-79	84	-90	-23	-90	91	-31	-80	-67	75	70	-78	-37	-23	-93	-43	-90	21	-40	-71	-12	-97	16	86	74	-17	96	-54	59	-36	-79	-76	12	-55	-93	86	93	53	61	45	-53	35	9	-87	-18	-72	-8	-72	97	-76	-5	-51	97	-12	96	49	-23	-3	-73	-52	-18	-42	-76	98	-93	-19	-40	-53	27	-52	-74	77	-38	-81	27	8	-61	24	-68	14	1	63	-55	83	-33	11	-38	-56	25	-92	-74	49	54	-24	0	35	75	46	-67	18	66	-60	21	-84	58	50	-81	-20	77	58	-87	82	97	-98	-59	17	-49	-33	99	69	98	-94	23	16	-64	82	72	18	-46	86	84	34	33	-56	36	42	-48	-15	3	77	9	-71	28	-55	58	-31	97	-28	-84	67	61	60	97	85	-10	20	26	-5	85	81	-54	37	82	-86	53	-43	66	28	30	-68	28	-12	84	60	30	64	-6	-88	-19	58	-31	91	57	-65	85	32	-74	19	14	-32	73	81	-51	-71	96	-95	35	29	-58	85	80	-8	66	-17	-59	-28	-99	-15	-32	-72	-19	60	-59	52	36	-65	58	-23	-53	-56	94	48	95	95	-1	-7	-92	27	62	-72	
20	67	-63	-3	-82	32	-97	-22	-43	-71	-42	-16	-50	-37	75	-63	-51	-27	-20	-34	-42	83	-46	83	-28	-37	37	56	49	52	6	25	-97	75	34	75	27	20	-69	66	62	19	9	-39	72	-87	-10	40	16	80	29	-32	-66	34	-60	84	8	74	30	-27	60	-85	27	-81	44	47	69	82	-35	-71	20	-23	11	45	67	48	40	50	10	-63	-97	-80	-45	1	-82	-33	-32	31	-5	-40	-53	52	-73	65	-37	-42	-95	0	-36	-25	-78	-72	66	-57	-84	48	-38	-35	-54	-99	80	78	15	20	85	69	-56	-78	97	46	85	-23	-47	-40	10	-46	-33	-70	-7	0	87	12	-15	66	-29	98	59	43	31	61	74	36	-87	8	-48	43	81	31	49	66	-61	46	38	80	24	-15	4	58	-61	38	-26	48	89	8	-28	-18	-91	63	9	54	88	-83	24	83	-59	98	56	97	78	36	-32	97	-74	56	-7	68	-84	-39	-45	46	-48	-94	95	-54	-49	33	-49	8	-94	7	30	0	79	75	13	-34	-69	70	-72	91	-67	-6	-58	-91	-34	-5	78	31	-96	34	-79	-23	-49	65	-70	46	-32	-5	70	-94	47	20	8	-35	57	-66	90	37	-87	-64	-11	47	14	-86	-2	92	-32	-27	-16	97	83	14	8	-16	-5	-6	94	-12	-10	-96	-78	-14	5	7	-55	-46	-71	64	-15	27	65	37	91	72	-99	-66	-61	-44	73	-39	7	-66	-50	10	63	-86	-23	-91	77	15	36	59	13	-67	-7	-66	43	93	67	-11	92	62	-77	29	69	36	78	-54	50	82	79	72	86	68	72	-88	-81	-80	56	-65	58	83	-48	33	11	8	-16	-66	-49	8	-70	38	-50	13	31	-85	-32	31	-58	-84	-31	-65	77	-2	-69	0	-10	42	-8	20	87	33	-73	-4	-32	-6	85	-64	-54	88	-81	15	78	-52	-17	-82	29	28	-32	-39	77	-80	-68	-24	-63	-49	-5	87	-26	26	-16	-52	-23	1	-16	24	-37	7	1	-31	-48	60	97	92	-91	-18	-26	-6	54	9	99	-68	-90	97	-59	59	8	16	70	-80	27	-22	-73	-8	87	-51	3	26	47	36	3	70	66	-21	48	50	-56	-33	0	10	11	-77	84	-59	78	95	42	-97	-56	-96	23	-84	71	-62	-63	-11	37	40	96	9	-46	-60	22	0	-27	35	95	31	88	91	-17	-77	95	-31	68	-19	97	58	-89	-50	7	-19	-56	-21	-95	0	19	-70	-99	10	95	-86	-61	-64	-55	-18	-51	16	-40	-7	54	52	37	-92	-29	-55	84	16	-38	47	46	7	7	-60	-13	-40	-27	-93	19	-4	-88	-72	
53	69	-73	-88	37	21	-71	-97	50	52	-81	46	-83	1	-62	-95	-67	-11	-84	-12	-99	-19	-68	-55	57	-99	57	91	96	-64	-19	-26	-76	26	94	87	-25	64	26	63	-82	-73	60	-33	10	66	9	-15	35	51	-84	74	-96	-54	61	-57	-32	-36	47	0	-18	-38	63	-18	99	31	-59	45	96	-29	-21	6	-68	-97	15	25	-15	65	69	-81	4	56	71	70	56	77	37	-30	29	-74	76	-82	67	23	-83	9	69	-55	22	60	77	-56	25	-72	-66	51	2	39	-32	58	-70	-7	-37	-32	-39	-39	34	83	34	17	-58	-48	53	-29	-1	5	-8	63	-26	-5	-44	-82	44	-41	77	83	79	95	-70	23	-16	-95	-41	70	10	33	-24	-85	37	-98	-86	49	-65	-50	25	59	-2	66	-65	14	-15	82	-20	11	-95	72	44	50	22	97	26	-88	-15	-27	-94	-8	-94	-5	10	71	79	38	69	36	-42	-90	-95	-53	-37	43	74	-45	45	-82	-68	61	-49	-22	-93	13	44	59	-34	2	93	54	0	88	-3	1	76	-70	-19	-48	-54	51	-65	42	-75	-22	41	39	29	-87	-50	-7	55	-4	73	38	67	-30	52	84	-17	99	-87	-52	18	-52	32	94	88	14	-4	93	94	-55	96	-25	-50	77	66	-58	-25	52	22	-96	-50	-76	63	77	-92	55	-24	-7	-8	-15	17	-11	36	-51	-14	-72	-58	22	17	-30	32	-55	-69	34	50	4	27	62	30	25	13	-13	-46	49	-35	29	-69	27	98	-68	-67	-68	-87	-61	-95	67	-35	37	-16	-1	-18	-23	67	79	68	66	-72	81	-64	81	-80	-72	81	53	-48	-53	37	-54	32	-73	33	88	73	68	-64	-1	50	64	-87	33	-24	1	-67	21	93	-4	-34	-35	-13	49	-6	-74	-28	44	8	2	67	50	-63	38	-67	39	38	-13	83	81	65	49	46	-8	-22	-91	-66	77	14	90	-62	-86	-9	-4	-63	-33	-93	22	-32	-46	45	96	79	44	45	26	69	-11	-65	-22	58	8	-93	43	17	-32	-30	-25	58	55	-8	14	99	-7	97	44	-40	-7	-39	-11	43	18	76	-35	16	89	29	-54	-32	-96	-95	-85	-48	70	46	43	77	15	-8	39	-97	-50	-35	58	-18	-49	46	2	-79	-34	-57	-19	-91	-91	-41	-25	62	65	83	-69	-30	-20	-5	75	-46	15	-88	90	25	-31	-16	-4	87	80	97	77	19	7	23	14	45	76	-67	-16	-52	-58	8	-50	-36	19	-83	64	-49	-80	-59	-45	27	-41	92	-87	57	-64	-12	62	49	-86	81	-87	75	-54	65	-90	72	-39	-40	-60	-75	-16	
-43	-41	63	-28	-30	78	-87	43	83	1	-68	72	-18	-59	61	-86	57	0	-58	20	-48	-50	-82	93	-31	-72	-87	13	-81	-3	51	-50	-20	84	-30	72	-54	-67	-68	-53	58	4	74	55	-41	-1	52	-56	-53	55	96	-14	50	-86	45	-70	-16	-1	-91	-1	-19	28	-5	-47	76	-94	-30	-22	-42	51	99	-95	48	62	-57	-76	-18	-99	93	34	-2	-94	-89	17	-77	-22	-93	96	19	-85	75	5	-21	-69	-3	36	-84	90	50	56	79	-8	-49	-66	67	-44	68	40	6	56	-17	-15	26	-27	-64	56	-15	-67	72	-84	-40	-34	-30	-50	-88	97	-2	-59	69	8	-75	-80	-32	6	-37	-97	70	-38	-58	-88	-46	-3	50	-32	6	9	-9	-71	42	51	-19	57	-31	94	-36	87	72	35	-58	-47	-13	-97	-98	-68	49	-72	71	61	29	-44	-42	-53	-27	89	-60	53	-45	48	-70	40	-92	91	-45	18	12	-45	-47	-20	-90	63	-50	76	-18	-43	97	11	-99	-52	58	-23	-86	80	70	59	-15	16	-90	-13	-21	0	43	-7	65	90	-82	-50	-86	5	-83	-74	-38	-16	34	40	-41	-25	-3	-30	-44	-48	-86	99	-80	-86	-21	66	-2	-44	-15	-44	77	-92	-54	-53	95	28	3	58	-36	51	-8	-72	-4	-99	53	-28	16	-14	95	-72	72	76	-84	-11	-83	81	-84	54	22	61	0	-9	-62	-91	95	-52	-68	95	-67	-25	73	93	13	50	52	-11	-53	73	-96	-77	-79	-12	62	53	-18	83	37	-52	76	86	66	37	-21	-87	-26	-62	-98	58	85	42	-93	46	55	81	6	-16	-68	-44	64	12	-51	-1	52	11	74	41	31	-98	-42	-22	-3	-73	44	66	-52	4	4	-5	-68	-93	-74	61	-78	-96	-96	21	-12	23	63	70	-19	22	-35	31	96	-49	-15	80	-74	-66	50	-70	81	-71	87	-63	19	-34	65	-9	-94	-36	-21	55	48	-66	-12	65	-33	-41	-82	31	94	8	82	25	-28	91	-82	96	-72	-33	-2	-30	87	60	80	-74	-8	33	52	-72	25	33	65	42	-96	-26	-26	38	31	86	42	85	43	94	-82	31	-33	-18	98	-40	-89	96	74	81	38	-17	-28	-31	25	23	95	-18	71	31	50	19	-37	54	55	68	55	73	44	59	34	-81	38	10	40	-83	-64	33	-22	68	27	-22	-26	-18	57	92	60	-73	-28	12	29	-63	1	-99	-37	-5	-57	99	28	58	-46	28	-27	9	38	76	-72	-13	89	-2	85	-42	87	81	10	52	41	-16	83	76	-51	40	-96	49	71	-11	-11	-2	47	-66	-75	-15	51	-89	12	7	
-21	-39	-6	55	44	37	73	-5	74	30	42	70	80	80	76	8	39	67	92	-74	42	43	-2	39	-72	-30	-19	-59	59	45	31	-33	-57	68	-75	37	-6	-36	-32	-37	-98	70	-20	-69	-21	-67	-24	27	53	-82	89	98	-51	4	62	-40	-13	-30	92	-14	70	-22	34	27	44	-71	28	81	8	-14	-31	-83	17	78	-68	-79	-78	-32	51	-55	-20	-82	48	-31	-1	-26	52	28	26	83	-3	85	-64	-45	-81	-64	-79	54	-61	-83	84	-46	23	62	86	48	-59	-23	-4	44	-73	-39	-58	79	-32	-86	-75	-56	-11	52	-67	39	-38	-55	82	32	11	59	-17	92	-4	-69	-63	-82	-48	-24	39	95	-77	72	-5	-67	-79	89	17	50	-12	53	-50	-53	22	66	44	91	67	-81	-71	-40	26	99	-15	69	-22	-58	62	22	93	50	54	-11	-60	46	44	-34	20	70	35	18	-65	-33	-40	17	97	74	13	77	-29	57	15	96	-76	-75	57	-25	70	-54	67	-47	95	-19	59	-85	-73	-14	-37	-75	-80	30	96	-63	-66	80	45	-1	52	52	-22	0	-32	-35	-28	-88	-65	45	-77	-31	30	-29	90	-68	4	-6	-11	73	-72	-17	74	60	75	4	17	-49	-98	-28	-13	83	21	-47	-99	80	84	75	7	-50	92	87	-42	61	71	-81	-90	58	57	-48	-30	-79	-29	-25	-89	71	-35	43	-51	-18	-46	-10	-16	-99	78	-82	-27	74	-68	-45	-28	91	-31	-92	91	8	-11	25	-91	5	-72	77	50	-8	-3	28	-26	98	58	91	54	90	70	96	-92	-30	90	-15	-62	-62	34	-1	-15	18	43	27	61	14	-85	92	-12	-41	-85	46	84	-65	52	31	71	-40	62	15	37	-54	-91	-99	-24	62	0	9	-70	-7	-45	-89	91	-34	1	-77	-30	-12	34	82	-55	20	53	96	-8	97	-94	-74	-20	92	10	-63	5	-66	-90	3	45	-4	57	74	57	70	-10	-89	57	55	-3	-11	-45	52	78	32	-31	-74	-89	-5	23	50	24	67	-25	0	40	92	41	-72	-52	47	93	-23	-73	81	8	-82	-26	17	24	83	-32	-54	73	98	31	-13	-19	-59	-17	41	-27	9	-26	-9	-95	19	-72	53	1	-75	-1	-61	-24	16	-16	70	34	-48	57	-66	-54	-32	60	24	41	-97	-39	14	-82	-9	40	-93	-11	-90	3	73	95	36	-46	20	11	-81	80	-65	-82	-13	-6	1	52	-37	0	65	71	-2	-13	-57	44	-26	-90	-38	70	-47	-62	-97	43	-22	-1	43	-41	43	-72	-79	-43	-92	2	-58	34	-53	-57	15	41	49	-77	20	90	74	67	83	
-63	49	59	42	17	-94	49	27	-98	-38	-69	95	73	-26	-26	-3	-38	7	64	42	-96	-55	49	-93	11	-24	41	-44	-92	-58	-32	-12	-18	-19	-73	-15	2	-72	6	52	-48	2	-99	59	68	65	-83	-75	2	36	-61	97	75	19	86	-2	-99	-27	-2	45	56	24	41	93	-46	70	-86	23	-41	-46	-66	14	-5	20	28	-30	-76	76	6	-12	3	12	55	-2	-81	24	49	-17	33	65	-54	50	-2	-52	99	61	0	44	60	3	-47	-41	-19	-6	-99	65	20	-88	93	83	-58	-48	-21	17	-43	74	0	91	-77	-23	74	-34	-56	-20	15	47	99	-35	-91	53	-25	78	47	97	-23	57	13	-43	-66	24	19	7	-70	43	47	-48	-29	-49	0	5	19	-21	-6	-6	-32	-6	5	75	-11	-37	67	-82	-64	-25	-30	39	-93	-86	-81	24	-75	-17	-99	56	63	-21	-82	-31	-88	-14	-38	-72	-70	84	-50	17	-43	-58	-31	-57	59	28	35	40	-67	-97	60	38	-79	-34	34	59	90	76	31	-19	64	84	-59	-26	-30	32	-45	26	-96	59	-16	-12	-88	31	-74	-14	-49	-42	-74	-35	96	-99	90	-71	-38	-21	0	-64	26	-60	-45	-43	24	-3	-57	-6	-57	48	35	90	1	83	49	-94	-42	32	80	-34	12	-6	-79	-76	-74	-40	-95	-39	93	1	70	23	1	52	-83	89	27	-17	12	-47	69	0	-69	-12	-63	9	-9	98	40	44	-89	70	-81	27	-85	84	-13	-19	-24	49	-98	73	43	70	22	-10	-1	-33	-72	-80	-87	-65	0	87	-20	-64	94	26	-61	24	-15	-51	-67	3	97	-1	-99	88	3	76	11	-94	-82	47	-20	-31	-10	56	19	-21	-94	4	-89	-97	20	19	70	41	85	0	65	46	-18	5	-14	-9	0	58	57	37	84	13	-22	-12	-47	-18	0	-92	18	-59	-27	93	33	-21	-10	-72	15	-49	91	98	-78	-55	32	-48	48	35	-27	-7	-83	2	-86	-87	11	92	-2	-98	62	-62	-5	48	17	-85	-15	-56	20	-91	85	60	-72	-56	-98	-59	11	-6	84	26	90	-50	-3	56	-17	81	-31	4	-98	81	-18	57	-14	-50	-23	51	39	-71	-8	17	-28	80	-92	14	0	-88	88	-52	-13	-52	82	2	57	15	-1	42	30	40	-63	-14	-6	-34	-3	0	-40	-57	7	-95	-85	-81	-42	68	-3	-48	-19	30	20	71	3	-92	-75	-18	-9	-99	-24	85	60	44	-65	-30	-58	-13	-29	53	-59	-77	96	69	-61	-56	52	5	46	76	-45	0	71	-33	-2	33	-84	-96	10	42	-85	9	-39	2	67	-48	-37	-67	
-66	-61	-91	81	9	60	-46	42	-4	73	18	-32	-54	-50	-33	4	70	19	-12	89	82	-92	-7	64	38	6	-64	47	70	15	67	-6	37	51	-30	-26	-45	-44	-4	15	1	-4	63	-37	-52	-41	-75	-10	25	65	58	71	-61	-8	28	-13	97	-48	72	-46	-93	-96	-88	33	-72	-21	-94	37	60	77	-21	-23	11	30	12	60	-69	73	-15	22	61	73	-36	-14	-8	89	-34	-99	87	81	10	56	-98	36	40	4	54	-8	39	91	-15	28	97	-47	9	88	-22	-51	26	37	98	20	70	-47	-52	9	-23	-20	-17	-8	-49	50	45	44	40	90	75	44	40	-11	34	63	63	-81	55	-11	90	80	-14	-6	57	-45	60	-34	85	96	18	28	46	-66	50	-10	-42	-27	-18	-14	-35	64	-53	-99	96	-61	58	0	-2	62	95	97	67	-97	63	-66	-23	49	-81	19	47	95	74	65	-13	-82	53	-49	-56	10	-10	21	-7	-14	-70	65	-19	26	-8	22	-72	34	36	-49	-34	-16	36	81	-12	-31	-34	4	-13	50	74	-46	-29	23	68	-62	-85	98	19	17	-79	66	-1	-70	52	87	46	25	18	-45	26	40	-89	-36	69	92	-6	66	80	-25	-10	-11	49	35	-42	-53	91	-83	83	41	77	6	-43	46	61	7	35	-79	60	-4	47	74	55	-71	-80	95	97	-96	-78	63	13	-15	-42	-89	61	8	-54	52	43	52	40	85	53	78	24	74	16	-42	36	16	-76	-10	-58	92	-90	-29	-43	-19	47	31	-43	65	99	22	-42	-37	15	0	-14	-79	-40	-86	26	84	-55	-49	-78	61	25	65	-74	37	1	14	34	-23	5	10	19	-57	-67	24	24	22	21	68	41	36	-46	-62	-48	55	99	-85	-64	44	-4	-28	58	81	90	-78	-58	-79	16	-85	-31	70	9	-1	-1	9	-66	-85	-41	55	67	67	-99	-81	-92	32	-10	-6	-9	-98	6	-19	-97	-97	-22	26	38	18	-44	-5	-18	11	-44	-1	78	-68	-10	-8	96	50	-62	-12	22	-41	83	54	89	82	87	39	-86	1	0	-57	19	19	-88	-85	15	-80	-78	51	-51	4	-21	-56	-56	-5	-72	56	-25	25	-8	75	93	73	-41	94	10	-36	-95	92	54	-11	63	-22	95	54	13	78	37	-30	80	-75	76	26	-8	-26	67	-93	56	-23	66	59	-6	86	93	74	46	-68	-65	45	13	-87	-12	-67	-99	24	-67	45	74	21	4	-93	48	24	7	-38	-44	-5	-10	-29	62	27	-89	6	8	-35	-26	15	41	-40	61	21	-57	66	50	-29	52	-45	33	9	-83	6	24	36	
12	66	60	83	65	88	-96	-31	-79	-42	-83	-6	-48	28	-37	38	-97	27	-43	-26	63	27	-37	-59	-90	-28	-6	-92	-50	79	-89	-41	-26	-96	-30	34	-93	-4	24	46	69	41	13	-34	58	55	-35	-37	16	-36	-12	43	84	36	-15	-28	61	16	-6	-95	-67	15	47	69	38	-62	79	-8	-5	-77	78	-8	-78	-71	-26	-53	-16	49	-73	-31	27	-14	-50	74	18	31	-60	-93	-16	27	-82	-41	0	-66	12	38	-42	-49	-79	52	79	-98	75	-34	7	39	-45	-92	-22	-72	-7	77	-66	45	54	-95	33	-78	-89	-52	78	90	-23	21	44	31	-55	-4	87	19	-51	-27	64	44	22	-1	92	-75	77	13	42	-24	-5	-24	82	86	62	-69	23	83	-14	97	-80	27	-21	-31	89	66	-88	-39	85	55	-91	-77	-41	-63	-97	67	-36	-86	38	-26	-77	75	-34	39	-44	71	-22	53	-13	-71	-28	-91	84	26	-99	-3	-48	-93	-48	-54	78	-31	-29	-15	4	-56	77	-1	29	-37	-84	-56	74	-15	81	19	-50	11	-39	74	-65	80	82	57	-12	-43	90	-29	-48	38	69	44	12	50	-85	98	-59	46	63	-56	49	72	50	-55	49	-31	7	89	-34	22	-16	70	-3	-20	-71	-42	27	63	-20	-79	-68	92	-89	94	-26	-43	40	22	-34	10	-23	-30	71	-32	64	-66	-26	59	44	-91	-73	65	3	9	33	-95	75	59	70	-43	54	-70	71	-48	34	38	77	-73	-94	-18	5	-84	42	-31	-38	99	35	25	51	27	16	45	-73	74	-4	47	-61	41	27	-15	-99	11	-88	46	14	-76	42	76	-43	35	-98	8	-66	-14	75	-64	48	-61	67	79	84	16	-33	-94	98	-76	-64	-7	86	80	-2	-88	23	90	61	24	-81	-24	36	-90	0	-82	51	99	62	51	76	19	-92	42	83	-3	11	-78	98	34	87	-67	-10	32	50	-90	26	-77	-71	76	39	-71	-10	50	23	-12	6	-5	50	-41	72	-78	45	-20	-27	-27	27	-69	53	-99	8	-42	94	-83	-88	-96	-60	62	34	77	79	80	56	97	-72	89	11	95	-83	2	-7	84	-29	76	81	24	-58	-24	57	-75	-21	-11	0	37	89	-54	-42	15	89	-86	-44	87	19	-21	32	58	65	37	28	48	18	-65	-45	-35	71	9	-36	22	-60	-83	-93	-50	11	76	-14	60	31	49	57	-15	-58	-48	-25	1	66	81	27	-22	-19	34	-26	-22	-24	87	-9	14	-31	-14	84	45	-52	66	-58	22	-90	66	54	-27	-13	-12	-68	41	88	-11	-75	27	-35	59	86	26	-89	46	33	-74	
-39	20	-12	-63	-21	-28	-83	-76	2	-15	68	17	33	52	-88	69	-64	-39	-56	80	28	78	-69	81	-41	63	37	70	-48	94	1	68	5	46	-61	-43	39	-53	27	-31	31	81	80	-92	-25	-17	-49	96	-97	68	20	-1	-84	20	-89	35	-51	42	-19	59	24	23	67	-32	13	-27	-16	98	-35	-68	-22	49	20	-56	-29	37	-97	-79	84	32	-64	35	92	86	-4	-56	58	4	-49	-23	-28	84	76	-93	-26	62	90	-76	-83	62	-68	17	75	-62	82	-55	1	40	54	-42	-63	23	5	-40	-65	-79	72	65	18	-72	64	15	18	-94	-40	-4	-96	-9	31	94	-3	83	-23	23	27	46	26	-60	-16	-68	-47	12	-52	-97	-75	33	-18	6	68	34	-28	-42	-93	50	-60	70	-43	51	-60	-31	-92	-19	84	-3	-7	51	22	-42	-47	-29	63	-67	-38	-53	19	86	53	-74	83	-42	-67	-29	91	58	16	99	-43	89	-37	-31	-31	19	27	-75	23	-52	-15	32	-5	98	34	56	15	-10	40	60	-63	8	77	-53	-5	-95	40	31	74	-71	78	-37	25	98	92	-40	43	-51	-36	25	-62	-66	51	52	79	85	-2	55	-73	-44	65	-78	86	-32	85	-16	-81	54	-83	-62	-81	-24	26	-15	-85	-70	-97	62	29	-57	4	-62	59	75	27	57	41	-97	-65	-20	-72	53	90	56	-62	33	-91	57	-69	-46	73	57	-89	-83	67	4	97	13	77	58	87	10	43	-82	-3	9	-35	-44	21	-78	86	31	-44	22	-18	13	23	36	-43	-31	-50	-27	7	-10	2	-20	76	-23	0	-46	77	27	-86	72	38	80	44	27	31	83	30	-26	6	-31	47	-80	-88	-77	76	-56	-5	55	-95	-4	72	-64	-42	-13	-43	-11	73	67	-51	39	98	46	35	4	-36	-61	95	14	19	89	-75	-57	-44	65	73	79	4	-26	-78	-75	-90	74	66	26	72	-4	-20	0	-38	63	-23	86	-19	-71	-46	-12	87	25	32	-94	23	4	13	11	-75	-67	69	-29	22	-38	51	-57	-42	-95	-38	30	41	-56	44	9	-45	-69	-86	-7	51	28	48	-93	72	-16	31	-75	34	-30	2	49	-68	-14	20	-14	-18	27	-80	-61	-13	-14	29	20	-24	-93	-42	-25	64	-68	-64	8	24	-54	12	8	-97	-74	-15	41	-49	17	80	-5	34	81	59	86	-81	92	-59	22	-75	-35	47	-82	63	-39	-42	40	73	-80	-67	-67	10	45	12	78	-68	29	43	-63	-63	2	2	86	-68	7	-36	-87	-86	-68	-52	-85	-12	39	-30	14	-8	-2	11	-85	-59	-19	18	-46	-39	54	
