9
-81	60	-11	26	-88	-93	-26	1	64	61	-73	-26	63	-50	-95	-11	4	93	19	76	24	-73	-61	-90	81	-89	5	-37	83	-22	45	58	-9	-21	23	40	67	-50	-44	6	47	-84	11	-24	12	-76	-32	11	-38	-22	-30	13	79	77	-7	-53	31	-10	62	-88	-34	-84	-51	60	-80	-3	48	59	84	-55	-77	-50	97	3	48	-37	-60	52	-22	-52	-46	-65	-77	74	65	-57	-89	-3	-73	49	-49	7	60	-24	72	-85	-37	-17	26	-79	72	86	97	-99	-47	43	-86	10	61	29	-16	56	68	71	-68	-39	39	-5	-19	-58	56	-15	-55	89	65	54	-89	-86	87	5	-59	47	-25	-39	-60	-63	-3	59	-8	80	-23	6	-97	-75	-1	40	28	12	44	-2	53	21	-95	-20	-32	-29	-86	73	-28	-20	-80	-43	51	65	10	-52	84	-73	57	36	97	97	-53	-19	70	-16	3	-10	-70	-2	-47	-96	31	-64	-66	29	17	99	-49	-57	9	-22	36	-66	-13	-38	78	44	-8	49	60	-90	58	53	-59	-31	-35	80	39	-77	71	-64	2	11	69	-38	-92	-60	22	9	75	-2	-47	-33	-85	42	-77	-11	-67	43	35	19	13	29	96	21	84	33	-61	69	28	56	69	37	-41	26	65	8	-76	-18	81	95	-18	-96	98	-79	80	83	6	38	-53	28	9	50	-79	-9	-64	-25	36	-14	90	-12	-32	-23	-69	-38	-26	-45	7	-73	68	-98	39	-66	48	-62	78	12	-75	-1	98	-70	-10	64	-15	8	-73	-19	-82	-92	71	21	86	60	-69	57	53	96	-47	85	50	50	-51	92	-8	64	43	80	18	-42	55	-59	31	-76	20	-45	-6	98	-66	-91	26	-57	92	-51	-30	2	-45	-98	-21	59	-87	64	0	-54	52	-96	52	0	-91	59	98	11	75	24	35	-42	-87	-19	20	-10	71	3	12	72	59	29	-44	-5	1	-73	64	10	74	-95	-54	19	-65	5	77	85	-60	-46	6	80	84	-95	21	56	86	-41	-61	-70	86	-8	4	-5	59	24	7	76	10	96	-80	-30	-55	10	-36	95	59	91	-48	31	-99	-76	-13	2	-27	59	2	25	-13	-74	-20	-77	-77	-95	64	85	-35	-22	-18	-75	-26	-5	24	85	-19	91	-34	71	36	-89	46	16	-89	33	-18	-5	43	72	94	8	-21	8	-20	71	-99	61	87	-30	19	36	71	-81	56	-37	-63	-19	-50	-92	8	31	23	56	-22	-91	49	-31	73	91	-18	84	78	-18	-83	3	-25	-2	-79	-63	96	96	34	70	92	41	41	-96	-32	0	28	11	-38	6	24	71	76	70	-95	22	53	2	
44	15	65	-97	-71	99	74	78	-27	24	-17	-18	35	-4	-60	83	-57	86	18	21	-91	-50	-30	69	30	-12	87	-64	-24	-63	-79	-41	1	63	-62	-60	-9	24	42	48	-38	73	43	0	10	56	65	-77	77	37	77	-97	11	-77	66	-27	-86	82	-93	1	49	-96	-6	33	-67	-27	-72	83	-98	-89	-38	-69	20	-57	-85	-21	-67	-52	44	61	-12	-7	-65	19	55	79	-77	-21	-51	-16	41	-74	7	86	-68	-14	-40	16	-16	72	-49	-68	0	-28	-72	92	38	25	-98	-49	64	-99	89	-14	-55	-81	-38	83	95	95	12	-32	-58	-47	-74	-27	-64	94	-93	63	47	53	-51	-28	52	-66	-15	66	60	-82	14	-24	87	-35	27	-81	0	12	-27	97	68	47	66	-8	-31	13	3	-27	-56	-27	-65	62	-47	68	-19	58	-33	74	-23	-78	29	-3	-28	27	-97	-25	66	-32	-66	41	70	-76	-57	7	36	39	28	50	25	-98	35	37	62	-67	-21	-65	12	0	47	-54	-45	1	89	-34	-84	41	-55	-73	-51	-98	-53	68	-9	90	28	93	-43	-50	2	-50	17	58	73	-95	75	-49	9	49	-90	-80	37	-95	71	16	-82	-60	-10	77	-53	-60	17	9	-30	-98	-50	90	3	-71	83	0	-6	-69	-82	51	70	-15	-72	15	35	75	-95	-77	-55	-24	-36	-8	40	-62	76	-9	29	38	1	-56	-70	26	2	15	-51	48	-68	33	85	83	13	-12	-70	95	-56	-12	-88	-44	93	-47	3	-36	55	33	-69	-6	-13	76	73	59	75	59	61	-53	67	-2	-48	-42	12	97	48	67	26	49	-14	-80	31	-5	95	-50	-12	-32	43	16	6	-40	21	68	2	-46	-77	-58	-17	-4	-75	26	58	99	-38	-8	-33	-99	55	1	36	26	-25	25	52	7	-35	66	-45	47	86	79	-4	78	97	21	31	-50	35	-3	56	19	-97	-89	-56	-77	-91	17	87	-59	-27	-22	-31	-66	0	-58	-33	0	68	-24	25	-70	9	-16	35	-85	59	-20	-31	60	8	88	-49	23	29	-93	48	-74	-54	58	69	-3	50	-22	62	-65	54	16	93	-72	87	32	32	-97	-1	80	99	-3	-59	36	9	95	7	-18	-51	-27	59	77	18	-33	35	-95	-49	-40	-76	81	-30	52	-92	89	-64	85	-80	-18	-93	-22	17	-67	20	-74	84	-86	-88	-3	-61	75	-13	1	26	-43	-23	0	87	7	-27	56	-93	29	-80	61	-28	19	0	86	-91	99	0	56	71	-95	49	13	-45	24	-78	-71	-26	52	-14	6	72	-24	-8	60	48	81	-10	92	40	-36	59	29	1	64	
-71	-77	79	-16	-34	-19	87	83	-47	-8	97	-58	4	-41	-20	-25	-80	-88	-56	-52	85	-76	24	-26	-35	-12	-79	-40	-62	-42	92	-78	-74	-88	-75	-24	-64	-36	-59	12	-97	-31	-99	12	-58	-47	-26	-78	44	82	-7	31	-58	12	-34	16	-1	-12	-76	-13	-83	36	-38	61	33	6	-1	16	-10	-28	5	-80	-49	58	68	59	83	-12	13	9	68	44	-5	80	89	-64	-58	52	-88	-32	33	-60	-90	90	98	-6	-19	-88	-11	-44	-29	98	-4	-94	-12	0	-69	61	-85	19	7	-1	76	3	10	91	55	27	39	51	0	48	64	85	-65	36	29	51	-79	44	1	-80	76	67	-81	18	-22	-54	28	39	95	70	-64	34	76	-84	18	86	-24	62	76	-38	51	88	88	-29	54	13	73	-14	30	32	-16	-96	-76	98	-43	51	-33	-78	19	-58	7	-45	22	82	-10	-54	-37	71	60	-66	-57	51	62	17	37	-7	-50	-28	64	-77	29	-5	-33	-32	-45	-2	20	-97	-86	68	41	71	-32	-16	15	-74	77	-15	55	-60	-49	-7	-19	-56	-71	-81	56	-8	-5	-36	-21	-68	42	13	34	-2	40	6	-65	-65	91	53	52	35	89	-33	85	13	-89	29	3	7	40	3	-28	94	19	66	12	32	76	63	-19	-45	-54	-31	5	53	-4	-2	-29	-3	47	72	-22	-12	-22	16	4	1	-87	-69	-75	-41	31	-64	-44	60	-37	-51	89	14	-91	-4	43	-7	-89	74	2	97	11	97	-81	98	42	83	65	-94	-80	56	3	6	-43	-10	96	83	20	-14	-91	25	-14	69	9	39	-62	17	63	14	-3	57	-35	-58	-25	-62	85	6	99	-82	90	-50	21	22	-90	96	13	-45	49	56	-28	47	57	-16	-80	17	23	75	86	-34	-38	73	-39	-3	-78	-67	30	-23	68	48	41	-20	84	-61	97	2	-29	-38	98	-9	-53	-34	43	-28	0	13	42	-6	32	1	67	-16	-31	-69	0	10	58	-93	58	66	50	0	-64	-22	30	30	-31	-97	-57	48	48	14	-60	-9	81	77	-6	-75	-88	-70	-25	-19	51	-23	35	-17	34	-43	-91	13	-79	56	-72	7	82	31	82	68	20	93	-66	43	-45	47	-90	62	-55	6	2	-40	-43	96	-75	10	59	54	-17	-30	-88	3	90	0	36	-25	72	27	89	-92	-43	-63	-9	-31	-20	-93	-92	-39	-14	-80	51	44	22	-91	98	80	-38	95	66	-78	41	98	-71	67	82	39	-56	8	7	-43	83	99	19	72	-74	23	-73	0	12	-82	-19	79	10	58	87	-27	29	-95	26	-86	70	19	35	40	
42	45	-49	41	16	32	-53	-77	-91	82	-91	21	-34	57	15	21	-72	71	-47	36	11	-18	33	-98	71	-45	-53	76	10	9	-82	34	0	32	17	62	-90	97	-27	-99	-81	-65	62	-22	78	-49	65	19	-89	-65	73	91	60	90	89	-42	85	4	0	-19	-61	-90	-3	-44	66	3	-40	-6	-87	-92	-37	-98	93	69	-85	71	60	73	75	60	30	84	-61	23	38	77	-53	-49	-35	-39	-10	-67	76	38	-62	97	65	-16	76	-79	59	-94	37	-59	-14	-92	-13	99	57	44	39	-64	-79	34	-24	21	75	-95	-59	36	-5	-1	-44	11	41	-73	53	-40	74	-39	-41	-33	-76	32	-35	-64	52	14	70	50	32	48	-65	69	-15	-37	-21	76	-50	88	-80	81	69	30	-72	55	8	42	-91	64	24	67	-75	94	-4	15	-34	-18	-96	-95	-84	-73	-5	65	84	-8	82	54	-23	-87	-83	65	2	-73	87	67	-23	16	60	-82	-63	53	69	7	-7	-25	-48	-60	77	-49	-58	-39	8	67	89	-17	-91	-1	-81	57	-6	-83	24	57	-33	21	26	-77	-68	7	45	-13	99	1	-27	-74	93	92	5	-71	-59	33	5	-24	7	83	60	-93	-16	45	57	-81	-80	67	-27	27	35	-24	-76	18	-32	-40	-3	56	32	14	-72	91	22	42	-53	-88	35	33	13	98	5	-42	-77	79	-52	-3	-42	-81	-9	17	-50	3	-71	0	-40	82	-89	-58	74	-80	83	55	-33	93	64	-6	21	-3	98	-28	-54	35	38	14	-83	-91	-33	-96	87	9	4	18	77	69	-29	65	-60	30	-98	16	42	51	58	42	41	48	-19	-23	-92	75	-42	56	-96	-6	-35	79	81	5	82	36	50	21	-3	21	-88	68	-40	38	-15	-83	18	79	-98	-43	83	-56	16	-59	73	19	-77	-96	-16	7	-82	-85	9	56	1	92	-30	23	-77	-71	-63	67	-30	63	-2	82	-16	-41	85	-37	48	75	-29	-30	33	-60	-95	-41	-44	-77	30	87	79	-25	-26	55	-92	58	-33	-80	-45	-14	-20	-18	16	15	-7	-46	31	-55	-85	37	44	3	39	-95	-75	-24	22	-12	90	89	82	36	10	-75	-5	77	-11	-31	-15	86	92	-91	58	-57	-83	46	-34	-82	-77	-44	-74	-35	-54	-40	97	65	-42	-8	11	0	-63	63	-32	46	-56	-43	64	68	49	-93	-88	-40	-18	82	-65	-28	85	78	-89	31	-66	28	-57	54	57	57	61	27	49	-12	-48	95	84	2	53	23	60	54	-51	28	-59	-58	-87	51	-99	55	-56	-32	27	-18	20	-4	-96	2	-19	-60	20	-51	-57	-97	
-18	8	-55	-19	79	-67	82	-84	-81	-30	-21	31	-61	-1	-36	31	3	-82	83	44	43	15	34	-56	-90	68	28	-4	-85	-64	56	29	86	-69	-16	33	-25	-37	99	28	-83	4	0	5	-19	59	-17	-87	-3	-74	22	-83	-59	-12	-17	-52	-40	-64	69	-78	91	16	30	65	11	-5	50	34	-61	71	90	-31	32	75	69	-42	-46	-73	-13	-10	29	10	-8	-40	-94	-53	-87	71	-84	25	55	65	77	-78	-77	66	7	-90	73	-42	95	-8	31	54	29	-20	-98	38	-77	-17	56	17	-12	-83	39	-10	-72	-20	-50	23	-57	16	-82	82	70	-69	87	45	95	-89	6	72	-18	-87	-71	-51	6	-36	-21	3	22	73	60	60	0	-93	1	89	-9	-91	91	61	62	-90	67	79	66	-2	24	-85	-17	-34	-95	42	56	89	-28	97	47	27	-32	8	63	29	26	15	-45	65	30	-98	41	34	90	12	22	-4	98	57	76	-53	-6	49	-22	-44	-74	91	82	-88	8	-61	-40	-36	-31	4	33	61	-77	-42	28	-4	81	69	-72	-39	11	14	19	-94	-97	-9	-55	-73	36	-84	54	-19	-88	3	50	45	-96	17	63	-69	-9	-94	4	-48	86	56	78	-29	-20	-31	79	36	89	-46	64	64	-45	89	29	41	-74	-8	77	23	-74	72	-83	-85	61	76	-47	-50	2	46	28	99	89	59	-97	68	-89	-80	48	45	49	-86	-66	-92	-75	-52	30	63	-10	42	57	-82	3	-18	32	13	-89	29	-88	-75	16	-72	30	70	-9	0	75	64	50	-83	-50	16	48	98	-71	-53	5	-86	-12	81	21	-92	-68	-27	-91	-53	59	85	-66	-96	62	78	-26	-7	-25	-16	-22	-46	-16	-13	-88	54	39	7	27	47	5	61	-94	26	-9	17	50	-25	-41	-26	-8	77	-24	57	-92	45	-34	-80	-26	47	0	-22	-31	21	90	3	-80	-50	21	7	-16	-10	-10	30	1	76	45	-4	99	49	-24	-92	89	-12	-54	-23	24	72	-79	-76	-31	-34	-3	-5	-67	96	-11	0	-83	-62	36	60	74	0	-39	86	-32	-51	-62	42	-63	-24	-79	-78	-41	0	29	94	-98	60	-74	12	-18	-43	20	13	-76	61	66	69	-31	-41	35	67	-82	-74	26	15	-3	29	48	-11	-85	31	-12	63	-74	8	39	46	55	-82	60	31	-8	-90	7	-32	74	-48	67	-81	15	-3	-17	-80	-23	58	59	98	-2	75	42	-6	-74	-54	17	-36	29	-38	-41	-70	80	-99	18	-11	38	-86	-98	48	-50	19	41	-99	46	-16	8	-52	-68	-32	-53	63	31	23	45	6	77	14	
80	89	-54	-67	97	55	75	55	-31	-72	-19	-96	-71	63	80	-20	94	91	-67	-15	-82	81	58	90	7	56	-15	-95	58	-87	40	51	-69	-36	1	53	-74	-96	75	25	54	14	89	-7	72	86	54	0	-80	12	91	20	-51	1	3	62	-64	-78	-89	-2	-81	75	78	-11	15	-43	40	24	31	70	-56	96	12	-75	61	-64	17	33	-18	57	-19	91	67	3	45	86	-10	-74	9	-76	-30	-68	-83	47	98	-86	-9	29	-97	-76	-10	-96	-48	-46	72	-80	15	54	-3	52	59	-19	21	-97	85	13	87	-19	-31	46	-93	-10	-27	-59	-18	84	55	-50	56	-50	21	-41	76	-48	-79	-15	73	-32	-42	-35	8	90	-26	43	39	-29	-61	73	31	-45	68	86	38	-97	-15	93	55	-38	27	-17	-78	31	-68	-29	-29	66	39	-42	-76	10	24	-66	-90	14	41	88	81	11	-75	-53	-66	-54	-25	36	-88	96	-54	-45	70	66	-94	82	25	-76	-85	-56	-54	62	-59	84	-48	-12	46	-51	68	-79	75	-89	-7	-56	0	0	-75	-85	64	85	-1	71	-7	-15	-43	-90	-55	-74	-50	-59	95	-56	74	-8	62	7	95	14	1	83	75	-67	-57	97	-24	9	67	93	10	-84	99	-39	70	-1	-34	73	-10	92	86	27	-97	-82	-6	-10	-81	-41	-37	-27	-86	-36	65	30	-1	-46	63	-51	14	-24	-13	40	80	-75	-14	-82	-35	-72	-79	-79	76	72	3	51	-61	-41	62	69	15	17	3	-33	69	-42	60	-84	99	-80	32	71	-59	-20	97	-69	-38	-45	-37	-32	88	-10	-48	88	-3	-53	-52	33	40	-37	-95	2	-44	27	-82	-91	87	70	48	87	-83	91	69	51	-30	99	-47	11	-6	-29	-98	59	74	-73	-44	-77	4	15	-94	-35	-59	-2	88	-53	-3	-35	-55	39	-27	-55	-28	52	1	6	90	24	-28	-59	-91	-63	-95	-48	-44	83	-56	47	22	-70	-23	75	70	-14	77	-18	85	-15	31	34	7	-51	-7	-1	2	10	99	90	-85	-71	-29	-83	-23	51	65	82	55	-41	-84	-96	-65	-63	44	90	9	-43	-55	56	28	-86	-45	-19	-6	-66	54	80	21	39	0	46	-43	-3	68	29	19	-43	-40	-68	-26	-40	-49	3	-19	40	24	32	81	69	46	50	18	-85	11	56	-40	21	-20	16	71	62	-48	14	33	-82	34	49	30	-63	-40	-83	68	74	-81	-32	99	51	93	28	53	59	-48	-44	-47	-24	-28	-72	-65	-41	-89	-3	-21	-88	-72	93	-79	64	65	-10	-69	56	94	97	27	-58	65	-57	67	4	-13	16	54	76	
-94	88	-73	12	73	79	0	21	-2	3	-27	13	10	-38	-14	-88	-53	-23	72	-45	-97	51	-65	15	-55	-41	-82	-27	35	-9	32	62	-77	63	-73	-47	-89	-72	75	-26	9	-16	-21	-36	61	58	46	30	59	-25	-58	55	23	-53	18	32	-46	71	-92	-76	-57	-99	-7	-79	-27	51	-29	-32	-37	54	-17	-86	-86	35	70	37	-2	35	18	-80	23	-31	-41	-8	-54	89	0	39	85	70	42	-87	-95	-6	-41	12	21	-69	-11	44	44	89	-60	-36	-55	-5	-17	-94	-19	-30	-90	77	90	25	77	19	-54	70	-88	-65	-16	46	-19	-98	-93	50	-75	47	-27	-18	94	-29	-45	-15	-58	30	-55	-12	-68	64	-91	-49	-42	83	20	-25	39	-63	-7	22	-63	-44	80	44	-19	-66	74	80	63	-90	-65	-98	75	-92	96	51	-19	-81	5	-53	37	39	39	-32	83	-38	43	-56	-54	-4	63	13	-55	-35	-71	-89	-11	-24	-99	-5	83	-34	-36	48	-39	-45	12	37	-5	32	64	-89	1	-78	22	87	83	36	-64	14	-41	9	71	-72	-75	-57	77	-68	-12	-35	-86	92	-47	92	64	18	-19	-10	31	-70	-91	98	-27	51	-69	26	-60	-28	-50	-71	-79	-24	-22	44	69	11	-95	-82	28	61	72	-4	-9	44	-57	-78	-10	-91	36	-89	-2	19	14	19	38	-44	72	-99	85	-45	63	31	-25	-9	-9	-24	3	9	48	-64	66	-1	-10	72	-43	90	93	32	-47	-85	96	68	-4	-21	63	42	46	-19	-43	56	-14	98	-71	-78	28	26	76	-76	77	-88	35	21	-74	-42	-36	-61	96	10	-45	-89	56	-51	10	69	77	-31	-88	45	97	85	-37	88	-9	-4	38	-80	9	83	-11	-63	-9	-52	51	-65	-89	-85	0	64	-23	-67	-66	60	31	-50	47	82	-60	59	-36	63	-78	-7	26	43	-44	-15	-58	-89	23	84	53	32	1	28	19	18	-95	31	-49	75	-84	55	-70	-37	36	69	88	-6	-96	83	-81	-68	28	2	25	23	-71	-8	27	88	19	4	-62	-1	0	77	87	61	48	44	92	-38	98	58	-96	40	-7	75	-58	-79	-13	-91	-57	19	-68	-34	-83	76	-71	-58	-32	35	-94	-60	91	-14	51	-9	-62	-65	44	-42	24	13	-57	-67	22	33	-17	-73	-85	65	-45	97	6	89	-14	-83	-55	-38	20	54	-60	-12	34	38	77	60	-81	-82	-73	91	-8	30	-22	27	-25	-38	-74	-68	-39	31	-62	92	-54	83	-50	-18	0	73	20	-66	-87	36	-6	21	-10	-14	-48	-20	33	81	-78	-94	52	53	72	71	75	72	11	31	
50	-50	-56	5	-73	76	-42	34	42	-20	11	-26	-2	20	96	-38	0	-48	10	-97	-44	-39	96	-33	65	-5	48	-14	-81	67	-89	-75	-46	98	-81	93	-22	-64	10	61	-3	3	1	-6	4	12	31	-83	-15	39	-30	-22	-68	-26	36	5	-57	-42	-26	-45	74	75	96	-35	-45	61	58	31	22	-9	97	-49	75	17	-44	-35	19	23	74	31	-85	-46	28	-75	-38	12	51	94	56	-32	-73	-18	-31	63	5	-24	-91	90	3	73	2	29	46	32	86	55	-85	-7	-20	21	69	71	-71	-32	-27	15	-91	-35	71	93	-84	72	26	-37	-54	75	7	-84	61	-52	-23	-22	16	-56	28	1	-2	-86	-5	79	-34	-35	5	-24	88	7	49	30	-90	-57	40	-35	-37	-74	98	-6	60	30	12	84	84	16	-72	-50	-37	32	-71	-71	94	-2	-51	28	1	-28	-66	-67	55	35	82	93	-45	-48	98	-76	16	36	-91	30	27	11	-71	47	-13	58	-20	18	-30	-86	-89	-72	-45	77	-76	-34	19	-53	75	-21	-35	88	-32	-73	25	-42	-73	72	-22	-60	-10	6	-91	-23	13	-6	-25	56	53	-71	40	44	27	84	-71	51	-90	14	70	51	-82	31	4	16	68	-87	-52	74	-53	-80	-55	57	42	-31	-60	47	-92	2	70	-58	-58	99	82	90	31	-63	-7	36	95	13	-1	-98	42	-95	72	-51	-3	93	-75	-76	59	-49	11	-19	-52	14	-44	-99	-17	99	-52	72	56	45	53	-41	-13	-82	27	35	85	85	-65	68	31	24	-73	90	66	12	61	-36	-48	2	72	7	-90	-39	28	91	78	46	16	-32	-28	5	1	67	-64	-77	-11	-93	-80	-10	91	72	-68	-72	-11	-70	-52	-33	73	55	-75	-73	20	-40	-3	61	3	-68	7	60	49	-11	-11	-8	49	-74	0	-63	18	-25	-58	73	23	-85	-86	-1	-81	-90	-9	-80	-65	35	-54	-42	53	98	57	-25	-65	62	-60	39	28	37	-83	0	72	-70	-85	-3	31	-2	25	-20	41	-93	47	95	18	-17	3	55	52	54	90	79	10	62	-12	-77	17	-8	60	-44	40	32	30	-71	13	23	-34	-76	-36	-32	25	-54	-84	-59	70	-75	68	-6	47	-84	2	-67	61	32	-86	50	-78	-53	-71	59	-71	55	93	-89	90	-4	32	-32	67	95	33	64	2	74	86	18	71	-49	-87	9	64	-74	-37	-42	-75	57	35	20	-42	-14	-31	-38	58	19	-29	26	-93	-94	-11	-86	78	-95	-68	3	-14	-91	2	0	20	-9	-51	47	40	79	-82	-38	61	-78	-53	-93	-52	-14	-18	-19	-38	44	
-16	86	-37	12	-36	84	-88	79	-96	-61	61	7	-94	-21	-6	73	-10	84	-30	-71	99	63	69	-80	-19	-66	21	11	51	-99	51	33	33	12	65	-81	-42	-55	-91	30	-30	43	74	19	-40	35	-91	-56	-89	91	-56	-71	21	-62	-15	27	93	52	78	-44	-42	13	52	-14	93	1	-82	52	-3	-19	59	-67	-18	-19	95	18	99	-75	56	98	50	-51	23	39	69	-49	6	-32	41	-24	-71	-26	77	74	-94	-34	23	29	-92	-78	27	42	48	9	30	78	-79	-24	-57	41	-23	-47	-65	-97	45	-72	-7	10	93	-97	57	-77	31	-97	-52	91	-66	-73	15	-42	-98	88	-80	-13	-22	2	37	-19	-85	8	7	64	37	-9	60	68	17	-16	7	24	-91	-12	-9	-48	-52	83	7	89	-37	1	-2	8	79	-17	6	-20	-71	30	68	79	39	84	62	96	24	-49	19	-97	34	41	60	-95	97	-17	-8	-91	11	-99	1	25	-44	-3	-36	-66	19	-15	-20	-16	88	-88	81	48	6	71	-46	88	75	7	44	85	85	95	15	75	96	-4	-46	27	-4	-64	46	93	-96	-84	-78	8	23	-20	-19	46	-63	-49	-54	-15	74	13	-84	94	59	77	1	0	-45	-66	-68	-83	14	94	61	-83	-40	9	3	-62	34	51	29	-15	-75	-90	46	80	-58	-86	83	56	18	52	-20	87	-6	94	-93	-61	44	-16	-76	7	22	7	15	33	32	-58	0	-11	-35	-45	-68	-52	9	6	-17	-24	11	-49	-46	-11	20	-31	-66	30	0	-33	-33	-84	7	-83	-61	-68	-39	-99	-4	-64	32	-96	-42	-52	5	-15	23	-84	-46	59	76	80	49	-53	-45	78	17	80	-5	6	21	1	-76	79	-6	-82	-18	1	45	73	-77	-72	-83	-58	-36	-51	89	55	-91	40	25	83	-37	14	-43	-78	-96	67	3	19	41	-49	-76	47	-91	-68	63	-11	39	87	17	55	-16	44	-51	-10	-87	74	-68	86	-62	27	-9	-77	68	83	30	-3	65	69	-63	-61	-44	-69	10	-24	9	-97	-94	-19	-39	-51	-45	20	-2	80	74	-72	77	34	-97	-11	-62	-29	-87	-70	2	-52	28	-11	15	51	84	-11	65	-53	56	-72	29	-26	-49	-47	73	56	24	35	62	-32	10	12	-93	41	-87	-71	15	85	-49	-73	35	-24	48	-3	-98	8	83	-88	-91	-81	-44	46	1	-28	19	73	30	-67	-60	88	58	-72	-22	74	-42	-43	60	-50	-77	-64	80	-51	-90	41	41	14	-30	-45	-98	17	-28	-31	54	2	60	-79	60	2	53	-54	-77	98	58	-12	19	1	94	-88	-66	-83	
-13	-18	97	25	68	1	51	5	99	-17	50	-18	-4	-96	0	-49	46	88	92	50	-48	10	3	-60	36	73	0	-35	-49	79	-15	67	47	-9	72	-57	63	23	87	73	-65	14	-37	-26	34	40	33	-63	-15	76	83	12	5	-18	71	-19	-38	5	36	-66	-88	71	-17	-6	-58	-24	-20	93	75	-17	-54	-34	-74	-72	-27	-84	-48	89	94	50	-34	-99	-14	79	-55	88	-36	54	-18	-25	-68	-14	70	-33	55	69	-13	43	-12	21	22	-29	35	-73	61	52	-13	97	-73	-99	18	69	-89	-63	-38	-21	-45	-71	-85	-38	-47	-75	-60	-47	55	14	-20	56	48	15	55	-99	-91	33	71	-23	14	-83	-75	-60	29	55	-63	11	-35	50	-67	43	-76	36	0	-18	14	-92	31	72	-84	62	44	58	56	22	-15	34	-46	-39	86	-16	58	42	66	-54	47	49	46	-74	20	78	-67	27	-87	64	-75	25	-41	26	35	-61	-2	-25	70	-51	48	30	45	-81	75	-5	77	87	51	-30	-46	-20	54	-49	-96	19	33	-12	58	11	-42	-87	-51	-39	91	-92	-13	-90	57	-96	43	-3	68	-7	-13	63	-90	-75	-28	-48	40	14	-5	25	-96	21	-41	-20	91	-88	-1	12	6	37	-6	-11	31	-51	29	51	-3	-21	96	-58	72	44	-3	68	-96	-48	48	52	36	-15	84	47	-91	-36	-61	80	-45	-10	81	62	-89	31	22	-16	90	28	-2	-14	-44	-38	-49	-91	-42	95	33	-4	19	59	22	4	-10	88	-60	11	9	-15	-19	4	12	89	60	-19	-81	25	57	-16	-66	-33	-63	-35	-97	-30	-61	29	-38	-71	-64	30	-73	0	89	98	25	-86	79	-60	-76	44	-81	14	92	-21	-80	53	-12	35	-75	-9	69	41	20	-77	-96	37	-48	0	41	1	-25	78	-12	91	0	40	99	22	-34	-68	26	-11	9	18	33	-76	78	-48	69	30	-91	-42	51	13	17	20	39	-69	95	-3	-59	90	-35	-27	29	-77	79	-14	-36	20	-61	-48	75	-5	-57	-54	40	5	-87	35	-94	41	-36	-56	-36	30	-20	2	0	70	-67	-77	-21	39	18	-78	91	38	-75	52	-74	-13	12	-41	26	21	-88	5	32	70	-72	15	20	43	3	11	-29	23	43	58	80	-14	-30	-82	-69	17	5	8	90	-24	50	23	63	-25	68	-27	-62	-21	66	59	-11	-80	-61	-93	-92	-98	5	74	24	-27	34	-93	-1	93	-73	-6	-80	-1	-26	-98	-64	-13	21	-43	-90	-90	29	-24	53	-49	21	-11	-93	-48	-62	42	46	1	-46	-17	-66	-12	95	78	-54	-75	-35	34	
