8
-91	-59	-53	-95	-7	-97	45	-83	-39	-98	-78	60	-19	-70	36	67	-43	-5	-60	44	-56	-93	33	4	-41	-91	78	19	22	-45	-88	37	-42	79	-46	74	-70	57	97	-28	67	10	-23	46	75	-7	-8	-47	90	-5	-55	91	-52	28	13	-91	-80	29	88	52	71	79	55	81	6	34	71	38	-26	76	79	-24	73	15	-33	-77	-31	35	-35	84	-55	-6	-96	-53	67	-65	49	-58	-47	-36	46	88	21	16	91	54	23	77	9	-45	60	75	56	36	-59	87	37	-35	98	-71	-4	-41	-39	-51	49	-77	-12	-23	37	24	31	-58	39	83	-97	31	-80	81	91	-20	82	-54	-53	-14	-37	43	-54	93	-95	-82	-31	46	86	35	12	-22	-56	92	54	-51	49	17	-97	-96	39	-89	45	85	-14	13	79	77	-11	-44	-81	-62	43	-86	-41	-36	13	-2	-12	94	12	-58	46	27	-9	-27	72	21	20	-7	41	42	21	17	37	64	-74	-93	62	30	97	62	51	36	42	85	-90	90	-77	-49	75	-15	88	-22	-34	21	14	52	-70	-88	-87	48	-54	93	-50	-45	-7	80	-21	49	59	38	-58	90	-82	93	4	-51	-32	-41	-90	12	-99	-49	-47	-80	-21	-79	13	61	-51	-69	-48	-66	-68	-14	46	59	-71	-22	-7	-24	
24	12	28	-37	-80	-40	-30	-60	-66	8	5	62	-28	47	-90	67	-31	-4	5	92	-51	17	90	31	4	74	-59	38	-25	74	14	30	73	57	80	-20	-85	-65	67	37	36	33	99	-86	-13	92	-6	73	-13	-62	84	26	73	-97	-40	64	97	76	72	-73	75	65	-44	65	73	51	14	78	-73	80	-62	-42	45	9	-34	7	4	-95	-15	-5	91	-49	-90	97	60	-29	77	-34	42	-44	82	-90	80	-86	49	-88	-52	50	-70	-6	29	4	59	81	86	-82	-81	6	-9	-9	-36	-50	40	-83	-53	-92	-77	-41	39	-42	-52	98	48	99	-49	15	10	-78	70	60	-3	6	53	-73	74	70	91	64	78	96	24	-17	81	37	60	-27	54	49	-84	51	-90	90	-95	73	22	-4	37	-84	20	73	-71	49	-85	-32	72	-33	9	-48	81	29	-46	1	-59	-5	7	-65	-31	55	64	-91	-75	-55	51	-41	-28	-88	8	-14	27	4	2	-17	87	55	-12	91	-22	24	53	57	39	-60	-87	-20	-45	-53	45	-86	96	-87	-39	0	-29	-38	93	-16	-93	-32	-2	46	-28	99	23	9	-78	31	79	-30	-59	-42	-16	37	86	-89	74	-92	87	-32	29	33	90	25	48	-81	76	-60	82	-53	-19	61	29	51	96	31	25	85	
-82	-40	21	90	44	-93	-52	99	-40	-68	-17	91	-3	-95	-91	99	94	8	-12	65	-53	-87	-5	29	-50	67	-22	37	-85	-10	64	-2	-1	25	-60	-22	-49	-72	48	3	3	22	33	-55	43	47	78	17	11	97	33	-37	81	-40	-63	-81	67	-96	15	-71	-20	-18	19	-82	78	-53	50	-98	52	62	35	-86	-50	6	37	28	-99	-59	81	-52	-72	76	-1	55	65	-21	16	-6	41	-36	-46	-39	-62	16	92	-7	79	-39	-58	85	-15	76	-17	-2	-99	-40	6	-44	-30	-63	33	-90	-6	-44	-28	-88	-92	-79	98	-20	75	96	-92	-1	4	-48	40	-2	21	63	33	49	19	35	-14	-19	69	23	11	-36	-94	-6	-75	-84	59	-50	2	18	32	43	-13	-89	-34	48	-89	61	20	-21	-80	96	-57	-84	-50	-33	-11	81	-91	11	87	-22	-47	-64	55	68	-95	79	15	65	-69	-51	27	-57	55	-47	32	-71	57	0	-76	-52	84	29	-94	68	-44	48	53	-93	-78	55	-62	43	65	84	11	65	-20	99	40	82	-87	-60	-40	-53	-94	-81	-38	28	-67	-96	-5	-78	60	93	96	-90	-62	-76	4	72	-41	59	30	-82	4	80	-45	87	-39	-10	-12	-72	-3	76	-82	10	-54	55	9	87	20	27	-30	75	99	9	
38	85	34	0	61	-91	-33	-5	-88	-60	11	26	5	-67	-38	-67	-62	-69	-65	64	85	-47	-6	-64	-44	54	-67	1	-85	-29	96	-52	-49	54	-48	46	30	-55	45	82	-48	96	21	-40	-65	-82	19	-20	13	87	49	46	26	67	72	-12	90	88	-58	-21	-50	38	-95	-42	89	21	15	70	-72	-17	91	17	42	96	-37	-29	74	9	81	29	-33	-62	-21	93	-74	-89	-92	-51	-15	87	-70	-93	-87	17	-58	92	-48	43	-90	66	47	35	-66	25	38	-86	33	56	38	-90	-71	43	-88	-92	-74	47	-66	-64	-73	65	-7	-24	-87	61	6	25	-37	1	6	56	56	-6	38	6	13	-26	-27	12	-83	92	-81	70	38	96	-17	78	-60	-47	7	-13	28	-44	94	71	87	-70	-33	-39	-16	69	92	-58	35	6	62	-15	-63	46	21	-38	-37	-76	-52	-94	56	-53	66	-5	68	-45	-83	-73	76	55	93	-57	-53	52	54	-26	66	10	43	35	-79	-46	96	60	42	70	-60	17	-14	-22	-21	30	-80	20	60	86	-87	-53	3	-9	32	-33	59	9	73	-45	84	-81	-20	-39	9	19	-10	33	-89	11	73	17	-48	10	-13	15	-35	13	-50	-35	-82	-9	-30	9	88	44	70	-98	91	39	-17	-54	-2	8	24	-65	
-2	-2	-20	-8	-89	21	-18	77	-81	-66	22	-2	-93	29	-58	-80	-20	-96	-98	0	-9	98	94	40	43	25	32	90	42	-98	-66	-12	-13	31	17	-51	57	9	77	-82	56	-38	-39	17	-51	33	94	8	57	-23	-74	-56	27	-39	-15	77	81	-64	47	-53	-1	-20	-83	7	-71	19	-56	-33	93	-40	47	-84	-36	53	-33	34	-45	-83	-34	73	73	54	-21	-65	-13	-27	27	-44	11	-99	8	83	-91	85	9	-34	4	63	29	-43	-87	-54	-33	-30	0	-41	-67	65	-43	-88	13	38	64	46	-34	35	12	-36	-43	90	48	-55	-60	79	75	-11	90	-58	-54	99	-46	62	-27	57	69	66	-35	37	-94	2	84	-10	-66	-33	-76	13	-19	-86	26	21	-94	17	-10	-24	-23	26	-43	37	-56	-34	7	-59	75	-76	-92	1	-38	-16	77	-4	-71	11	-18	-28	-71	-11	-14	8	-72	-43	86	-51	-67	-76	13	-96	63	-3	-8	8	50	-61	46	-54	9	-82	-46	-24	6	10	82	55	18	-79	-95	57	-11	62	-43	27	-65	-1	48	-30	-78	-73	-51	-58	39	-96	-29	84	-28	-50	-14	77	-40	-95	55	-94	18	46	-47	39	-46	25	46	-68	7	98	49	53	-5	29	26	-47	42	65	54	-80	-97	27	-67	69	-67	-48	
43	57	-2	-14	13	24	58	-48	98	64	-35	-38	-40	81	-28	23	-35	24	-22	69	51	-94	-87	26	71	-81	35	65	-79	82	80	-83	89	9	46	98	-76	11	-86	-49	-29	-68	53	91	84	-44	82	84	-87	86	-25	82	-28	-65	-84	24	48	81	-82	-38	49	83	62	6	-13	-34	28	-40	15	22	23	16	96	-24	21	-97	-98	-53	99	62	-3	3	17	-39	4	83	64	-50	48	91	-42	-91	-20	52	-7	-84	-15	-93	-87	-17	-98	-19	-4	-27	-49	74	58	-83	14	1	-54	84	78	5	-14	-57	27	26	51	-83	23	43	-27	63	13	14	-3	40	-80	-98	-20	58	-37	-30	-42	40	75	-51	-61	-95	-79	-94	-12	-67	-80	90	-74	52	37	51	1	-96	26	83	-62	13	92	80	94	-1	-13	79	-44	50	67	-12	44	0	8	-61	66	-68	-34	-15	95	55	-65	52	18	43	8	9	-16	27	45	47	68	-70	15	35	-58	76	-76	85	-83	-84	-35	-97	-4	29	-69	13	96	92	72	26	-69	6	31	-44	71	58	23	11	-36	80	68	-43	28	28	-66	36	-57	-32	38	6	58	68	24	-12	-19	-66	38	-4	0	-19	39	-53	50	-88	-14	-49	-11	-5	97	96	-62	-57	27	18	-98	45	-97	89	36	-39	
23	75	-7	-23	50	-25	-38	64	0	-45	-76	-39	-93	25	9	-31	-6	71	-39	21	18	-53	33	25	-55	-35	-65	-10	54	39	-52	0	29	-75	18	-57	-96	96	31	-67	-96	70	-29	71	-68	-51	32	31	-74	-33	-55	32	-4	37	-2	-22	-58	11	-73	75	-96	-13	-29	94	55	-48	-70	-18	13	62	-11	17	-28	61	-14	-46	-66	90	-8	2	-16	-78	-35	-12	-3	-15	-10	87	-12	-92	88	-88	-51	53	-19	27	58	73	1	-93	-64	-70	44	-65	-10	-86	-1	-57	-57	-63	-18	63	-47	-74	-77	56	-80	68	88	-33	-95	-48	46	0	-20	-83	-58	-71	-38	-58	18	-9	93	27	15	-31	-33	59	41	87	-75	-52	69	92	-73	75	65	94	66	44	-34	44	12	99	-14	-15	56	28	-46	-37	-70	-63	1	-51	83	53	75	85	-4	41	-22	-13	79	8	13	97	61	23	-22	35	-22	75	-38	-85	-96	-65	-86	48	-71	-94	-57	20	57	86	70	-89	-13	89	-76	-98	4	-94	-94	59	-3	-2	-98	31	17	38	42	-31	91	59	47	-43	73	94	-32	32	-12	-47	8	-17	48	17	35	-99	-22	98	68	73	-83	8	-26	-2	79	0	32	17	76	76	36	-42	-85	79	37	-46	-77	87	51	-45	91	21	66	-56	
-26	-58	-59	20	96	50	56	6	7	-88	35	-40	-30	-1	-53	95	94	-41	57	51	16	90	-54	-58	94	72	84	7	-27	-15	-70	59	-15	-23	-65	81	-79	-6	72	-96	-16	-47	-33	-19	15	92	97	6	55	-89	55	54	-47	69	29	90	37	50	44	35	-56	0	83	19	-88	-11	83	-79	-30	54	-65	-61	33	77	32	40	97	-95	0	-19	26	-84	0	-44	-11	-94	46	-35	-18	-61	-29	-91	-47	59	-4	39	-13	-93	39	48	-40	-31	-1	18	-83	-74	86	43	-4	-36	32	-91	-51	64	-26	-94	59	-4	96	32	-7	95	-23	30	-40	40	45	23	20	-92	-51	-16	-15	71	95	-94	-61	-47	28	16	-47	94	91	42	-56	13	72	18	2	3	96	4	87	-97	33	-37	73	77	52	-32	-57	67	27	21	-30	-31	73	87	90	81	-50	-8	5	93	9	-69	-23	48	78	-84	97	-87	-54	87	-59	-20	-90	86	18	56	56	-45	66	-83	66	4	87	90	66	38	98	-87	91	36	-4	40	-70	-93	-31	-84	-95	-17	32	-24	-85	27	25	75	92	30	8	-10	9	-18	-31	-94	-94	-9	19	-76	-99	91	23	46	-30	-64	-51	-68	-81	-5	40	91	-63	13	-85	-39	98	13	50	-88	40	71	31	8	30	-77	
-16	-9	20	63	-65	46	85	36	-71	20	81	58	-34	-78	83	-87	-28	-80	71	-10	-49	3	67	-74	-68	5	-37	-14	-82	-88	52	-18	-24	32	-93	-32	2	-29	-79	60	-50	-48	82	-64	-7	34	-28	-91	-54	47	70	42	19	-95	79	-49	25	22	-60	-28	-38	-79	19	22	-99	73	53	-46	90	-74	1	-4	-73	86	-64	-53	80	21	56	25	-65	76	17	47	-16	81	49	-96	-63	8	0	-82	46	-32	50	-9	-59	-39	-13	35	12	-51	54	-84	-33	97	58	-69	86	59	-62	5	-58	49	82	5	-6	-57	7	-34	-38	-77	-15	-52	52	-39	-84	-88	40	-18	26	-69	-31	-49	24	-30	19	62	-57	37	-30	-24	-24	-8	-53	-38	-1	-16	38	-22	-53	-28	-63	7	-57	30	-24	-53	70	-64	92	8	-15	78	-94	20	-57	-71	39	-41	-27	-87	-30	4	53	77	76	43	61	96	-25	-6	-17	-3	-9	-56	20	92	35	-4	70	-38	18	89	6	39	6	66	75	-83	17	-25	86	41	66	-13	78	-34	36	-79	-61	78	-68	42	17	-80	16	-76	74	75	-14	-81	-44	-92	-91	-75	46	-71	49	-10	-90	-4	95	60	50	62	-28	-9	-12	4	78	-8	84	91	97	3	-43	-46	-41	59	-46	-8	-70	-98	-24	-37	
34	-30	29	-56	26	13	71	-7	70	-60	-93	94	-90	-97	-98	-20	32	55	76	87	-26	-72	-64	-66	-51	-6	-95	59	-96	-52	-42	-31	-27	-87	-1	7	79	29	-11	-33	22	10	91	7	77	-33	-35	46	-2	67	-60	83	-57	38	60	35	-10	4	67	40	-74	-69	90	25	-49	-48	22	53	-48	0	-15	-95	-34	31	-15	-2	50	-56	87	-85	-77	50	-21	30	0	82	19	93	29	58	1	39	84	43	28	12	-67	-8	-70	-10	-21	-38	21	45	-12	48	69	64	-86	-29	41	-75	7	-48	-73	52	-2	-35	78	-27	89	-56	-66	-15	-32	70	89	81	-32	79	92	52	-26	-71	-73	-46	-77	76	27	99	40	33	-18	-78	48	7	-41	88	0	23	61	-91	24	33	-10	-10	53	32	-62	-73	-20	55	40	-28	6	69	-24	-9	-79	-51	-26	44	-9	54	91	38	8	-24	-89	45	-59	19	-27	-32	23	52	1	33	29	-86	-15	35	70	75	-67	-10	87	-10	-10	76	81	86	30	46	-59	-32	61	1	-31	-94	-1	-77	38	-6	-33	-85	63	49	95	-57	80	32	60	24	-61	-94	26	-2	-62	16	95	-13	77	-8	58	-30	-6	-31	95	-14	-77	-23	83	20	90	44	42	47	72	95	20	-21	87	-49	60	-95	
